,OBSPHYSOT
16342,-7.0
16343,-7.0
16344,-7.0
16345,-7.0
16346,-7.0
16347,-7.0
16348,-7.0
16349,-7.0
16350,-7.0
16351,-7.0
16352,-7.0
16353,-7.0
16354,-7.0
16355,-7.0
16356,-7.0
16357,-7.0
16358,-7.0
16359,-7.0
16360,-7.0
16361,-7.0
16362,-7.0
16363,-7.0
16364,-7.0
16365,-7.0
16366,-7.0
16367,-7.0
16368,-7.0
16369,-7.0
16370,-7.0
16371,-7.0
16372,-7.0
16373,-7.0
16374,-7.0
16375,-7.0
16376,-7.0
16377,-7.0
16378,-7.0
16379,-7.0
16380,-7.0
16381,-7.0
16382,-7.0
16383,-7.0
16384,-7.0
16385,-7.0
16386,-7.0
16387,-7.0
16388,-7.0
16389,-7.0
16390,-7.0
16391,-7.0
16392,-7.0
16393,-7.0
16394,-7.0
16395,-7.0
16396,-7.0
16397,-7.0
16398,-7.0
16399,-7.0
16400,-7.0
16401,-7.0
16402,-7.0
16403,-7.0
16404,-7.0
16405,-7.0
16406,-7.0
16407,-7.0
16408,-7.0
16409,-7.0
16410,-7.0
16411,-7.0
16412,-7.0
16413,-7.0
16414,-7.0
16415,-7.0
16416,-7.0
16417,-7.0
16418,-7.0
16419,-7.0
16420,-7.0
16421,-7.0
16422,-7.0
16423,-7.0
16424,-7.0
16425,-7.0
16426,-7.0
16427,-7.0
16428,-7.0
16429,-7.0
16430,-7.0
16431,-7.0
16432,-7.0
16433,-7.0
16434,-7.0
16435,-7.0
16436,-7.0
16437,-7.0
16438,-7.0
16439,-7.0
16440,-7.0
16441,-7.0
16442,-7.0
16443,-7.0
16444,-7.0
16445,-7.0
16446,-7.0
16447,-7.0
16448,-7.0
16449,-7.0
16450,-7.0
16451,-7.0
16452,-7.0
16453,-7.0
16454,-7.0
16455,-7.0
16456,-7.0
16457,-7.0
16458,-7.0
16459,-7.0
16460,-7.0
16461,-7.0
16462,-7.0
16463,-7.0
16464,-7.0
16465,-7.0
16466,-7.0
16467,-7.0
16468,-7.0
16469,-7.0
16470,-7.0
16471,-7.0
16472,-7.0
16473,-7.0
16474,-7.0
16475,-7.0
16476,-7.0
16477,-7.0
16478,-7.0
16479,-7.0
16480,-7.0
16481,-7.0
16482,-7.0
16483,-7.0
16484,-7.0
16485,-7.0
16486,-7.0
16487,-7.0
16488,-7.0
16489,-7.0
16490,-7.0
16491,-7.0
16492,-7.0
16493,-7.0
16494,-7.0
16495,-7.0
16496,-7.0
16497,-7.0
16498,-7.0
16499,-7.0
16500,-7.0
16501,-7.0
16502,-7.0
16503,-7.0
16504,-7.0
16505,-7.0
16506,-7.0
16507,-7.0
16508,-7.0
16509,-7.0
16510,-7.0
16511,-7.0
16512,-7.0
16513,-7.0
16514,-7.0
16515,-7.0
16516,-7.0
16517,-7.0
16518,-7.0
16519,-7.0
16520,-7.0
16521,-7.0
16522,-7.0
16523,-7.0
16524,-7.0
16525,-7.0
16526,-7.0
16527,-7.0
16528,-7.0
16529,-7.0
16530,-7.0
16531,-7.0
16532,-7.0
16533,-7.0
16534,-7.0
16535,-7.0
16536,-7.0
16537,-7.0
16538,-7.0
16539,-7.0
16540,-7.0
16541,-7.0
16542,-7.0
16543,-7.0
16544,-7.0
16545,-7.0
16546,-7.0
16547,-7.0
16548,-7.0
16549,-7.0
16550,-7.0
16551,-7.0
16552,-7.0
16553,-7.0
16554,-7.0
16555,-7.0
16556,-7.0
16557,-7.0
16558,-7.0
16559,-7.0
16560,-7.0
16561,-7.0
16562,-7.0
16563,-7.0
16564,-7.0
16565,-7.0
16566,-7.0
16567,-7.0
16568,-7.0
16569,-7.0
16570,-7.0
16571,-7.0
16572,-7.0
16573,-7.0
16574,-7.0
16575,-7.0
16576,-7.0
16577,-7.0
16578,-7.0
16579,-7.0
16580,-7.0
16581,-7.0
16582,-7.0
16583,-7.0
16584,-7.0
16585,-7.0
16586,-7.0
16587,-7.0
16588,-7.0
16589,-7.0
16590,-7.0
16591,-7.0
16592,-7.0
16593,-7.0
16594,-7.0
16595,-7.0
16596,-7.0
16597,-7.0
16598,-7.0
16599,-7.0
16600,-7.0
16601,-7.0
16602,-7.0
16603,-7.0
16604,-7.0
16605,-7.0
16606,-7.0
16607,-7.0
16608,-7.0
16609,-7.0
16610,-7.0
16611,-7.0
16612,-7.0
16613,-7.0
16614,-7.0
16615,-7.0
16616,-7.0
16617,-7.0
16618,-7.0
16619,-7.0
16620,-7.0
16621,-7.0
16622,-7.0
16623,-7.0
16624,-7.0
16625,-7.0
16626,-7.0
16627,-7.0
16628,-7.0
16629,-7.0
16630,-7.0
16631,-7.0
16632,-7.0
16633,-7.0
16634,-7.0
16635,-7.0
16636,-7.0
16637,-7.0
16638,-7.0
16639,-7.0
16640,-7.0
16641,-7.0
16642,-7.0
16643,-7.0
16644,-7.0
16645,-7.0
16646,-7.0
16647,-7.0
16648,-7.0
16649,-7.0
16650,-7.0
16651,-7.0
16652,-7.0
16653,-7.0
16654,-7.0
16655,-7.0
16656,-7.0
16657,-7.0
16658,-7.0
16659,-7.0
16660,-7.0
16661,-7.0
16662,-7.0
16663,-7.0
16664,-7.0
16665,-7.0
16666,-7.0
16667,-7.0
16668,-7.0
16669,-7.0
16670,-7.0
16671,-7.0
16672,-7.0
16673,-7.0
16674,-7.0
16675,-7.0
16676,-7.0
16677,-7.0
16678,-7.0
16679,-7.0
16680,-7.0
16681,-7.0
16682,-7.0
16683,-7.0
16684,-7.0
16685,-7.0
16686,-7.0
16687,-7.0
16688,-7.0
16689,-7.0
16690,-7.0
16691,-7.0
16692,-7.0
16693,-7.0
16694,-7.0
16695,-7.0
16696,-7.0
16697,-7.0
16698,-7.0
16699,-7.0
16700,-7.0
16701,-7.0
16702,-7.0
16703,-7.0
16704,-7.0
16705,-7.0
16706,-7.0
16707,-7.0
16708,-7.0
16709,-7.0
16710,-7.0
16711,-7.0
16712,-7.0
16713,-7.0
16714,-7.0
16715,-7.0
16716,-7.0
16717,-7.0
16718,-7.0
16719,-7.0
16720,-7.0
16721,-7.0
16722,-7.0
16723,-7.0
16724,-7.0
16725,-7.0
16726,-7.0
16727,-7.0
16728,-7.0
16729,-7.0
16730,-7.0
16731,-7.0
16732,-7.0
16733,-7.0
16734,-7.0
16735,-7.0
16736,-7.0
16737,-7.0
16738,-7.0
16739,-7.0
16740,-7.0
16741,-7.0
16742,-7.0
16743,-7.0
16744,-7.0
16745,-7.0
16746,-7.0
16747,-7.0
16748,-7.0
16749,-7.0
16750,-7.0
16751,-7.0
16752,-7.0
16753,-7.0
16754,-7.0
16755,-7.0
16756,-7.0
16757,-7.0
16758,-7.0
16759,-7.0
16760,-7.0
16761,-7.0
16762,-7.0
16763,-7.0
16764,-7.0
16765,-7.0
16766,-7.0
16767,-7.0
16768,-7.0
16769,-7.0
16770,-7.0
16771,-7.0
16772,-7.0
16773,-7.0
16774,-7.0
16775,-7.0
16776,-7.0
16777,-7.0
16778,-7.0
16779,-7.0
16780,-7.0
16781,-7.0
16782,-7.0
16783,-7.0
16784,-7.0
16785,-7.0
16786,-7.0
16787,-7.0
16788,-7.0
16789,-7.0
16790,-7.0
16791,-7.0
16792,-7.0
16793,-7.0
16794,-7.0
16795,-7.0
16796,-7.0
16797,-7.0
16798,-7.0
16799,-7.0
16800,-7.0
16801,-7.0
16802,-7.0
16803,-7.0
16804,-7.0
16805,-7.0
16806,-7.0
16807,-7.0
16808,-7.0
16809,-7.0
16810,-7.0
16811,-7.0
16812,-7.0
16813,-7.0
16814,-7.0
16815,-7.0
16816,-7.0
16817,-7.0
16818,-7.0
16819,-7.0
16820,-7.0
16821,-7.0
16822,-7.0
16823,-7.0
16824,-7.0
16825,-7.0
16826,-7.0
16827,-7.0
16828,-7.0
16829,-7.0
16830,-7.0
16831,-7.0
16832,-7.0
16833,-7.0
16834,-7.0
16835,-7.0
16836,-7.0
16837,-7.0
16838,-7.0
16839,-7.0
16840,-7.0
16841,-7.0
16842,-7.0
16843,-7.0
16844,-7.0
16845,-7.0
16846,-7.0
16847,-7.0
16848,-7.0
16849,-7.0
16850,-7.0
16851,-7.0
16852,-7.0
16853,-7.0
16854,-7.0
16855,-7.0
16856,-7.0
16857,-7.0
16858,-7.0
16859,-7.0
16860,-7.0
16861,-7.0
16862,-7.0
16863,-7.0
16864,-7.0
16865,-7.0
16866,-7.0
16867,-7.0
16868,-7.0
16869,-7.0
16870,-7.0
16871,-7.0
16872,-7.0
16873,-7.0
16874,-7.0
16875,-7.0
16876,-7.0
16877,-7.0
16878,-7.0
16879,-7.0
16880,-7.0
16881,-7.0
16882,-7.0
16883,-7.0
16884,-7.0
16885,-7.0
16886,-7.0
16887,-7.0
16888,-7.0
16889,-7.0
16890,-7.0
16891,-7.0
16892,-7.0
16893,-7.0
16894,-7.0
16895,-7.0
16896,-7.0
16897,-7.0
16898,-7.0
16899,-7.0
16900,-7.0
16901,-7.0
16902,-7.0
16903,-7.0
16904,-7.0
16905,-7.0
16906,-7.0
16907,-7.0
16908,-7.0
16909,-7.0
16910,-7.0
16911,-7.0
16912,-7.0
16913,-7.0
16914,-7.0
16915,-7.0
16916,-7.0
16917,-7.0
16918,-7.0
16919,-7.0
16920,-7.0
16921,-7.0
16922,-7.0
16923,-7.0
16924,-7.0
16925,-7.0
16926,-7.0
16927,-7.0
16928,-7.0
16929,-7.0
16930,-7.0
16931,-7.0
16932,-7.0
16933,-7.0
16934,-7.0
16935,-7.0
16936,-7.0
16937,-7.0
16938,-7.0
16939,-7.0
16940,-7.0
16941,-7.0
16942,-7.0
16943,-7.0
16944,-7.0
16945,-7.0
16946,-7.0
16947,-7.0
16948,-7.0
16949,-7.0
16950,-7.0
16951,-7.0
16952,-7.0
16953,-7.0
16954,-7.0
16955,-7.0
16956,-7.0
16957,-7.0
16958,-7.0
16959,-7.0
16960,-7.0
16961,-7.0
16962,-7.0
16963,-7.0
16964,-7.0
16965,-7.0
16966,-7.0
16967,-7.0
16968,-7.0
16969,-7.0
16970,1.0
16971,1.0
16972,1.0
16973,1.0
16974,1.0
16975,1.0
16976,1.0
16977,1.0
16978,1.0
16979,1.0
16980,1.0
16981,1.0
16982,1.0
16983,1.0
16984,1.0
16985,1.0
16986,1.0
16987,1.0
16988,1.0
16989,1.0
16990,1.0
16991,1.0
16992,1.0
16993,1.0
16994,1.0
16995,1.0
16996,1.0
16997,1.0
16998,1.0
16999,1.0
17000,1.0
17001,1.0
17002,1.0
17003,1.0
17004,1.0
17005,1.0
17006,1.0
17007,1.0
17008,1.0
17009,1.0
17010,1.0
17011,0.0
17012,0.0
17013,0.0
17014,0.0
17015,0.0
17016,0.0
17017,0.0
17018,0.0
17019,0.0
17020,0.0
17021,0.0
17022,0.0
17023,0.0
17024,0.0
17025,0.0
17026,0.0
17027,0.0
17028,0.0
17029,0.0
17030,0.0
17031,0.0
17032,0.0
17033,0.0
17034,0.0
17035,0.0
17036,0.0
17037,0.0
17038,0.0
17039,0.0
17040,0.0
17041,0.0
17042,0.0
17043,0.0
17044,0.0
17045,0.0
17046,0.0
17047,0.0
17048,0.0
17049,0.0
17050,0.0
17051,0.0
17052,0.0
17053,0.0
17054,0.0
17055,0.0
17056,0.0
17057,0.0
17058,0.0
17059,0.0
17060,0.0
17061,0.0
17062,0.0
17063,0.0
17064,0.0
17065,0.0
17066,0.0
17067,0.0
17068,0.0
17069,0.0
17070,0.0
17071,0.0
17072,0.0
17073,0.0
17074,0.0
17075,0.0
17076,0.0
17077,0.0
17078,0.0
17079,0.0
17080,0.0
17081,0.0
17082,0.0
17083,0.0
17084,0.0
17085,0.0
17086,0.0
17087,0.0
17088,0.0
17089,0.0
17090,0.0
17091,0.0
17092,0.0
17093,0.0
17094,0.0
17095,0.0
17096,0.0
17097,0.0
17098,0.0
17099,0.0
17100,0.0
17101,0.0
17102,0.0
17103,0.0
17104,0.0
17105,0.0
17106,0.0
17107,0.0
17108,0.0
17109,0.0
17110,0.0
17111,0.0
17112,0.0
17113,0.0
17114,0.0
17115,0.0
17116,0.0
17117,0.0
17118,0.0
17119,0.0
17120,0.0
17121,0.0
17122,0.0
17123,0.0
17124,0.0
17125,0.0
17126,0.0
17127,0.0
17128,0.0
17129,0.0
17130,0.0
17131,0.0
17132,0.0
17133,0.0
17134,0.0
17135,0.0
17136,0.0
17137,0.0
17138,0.0
17139,0.0
17140,0.0
17141,0.0
17142,0.0
17143,0.0
17144,0.0
17145,0.0
17146,0.0
17147,0.0
17148,0.0
17149,0.0
17150,0.0
17151,0.0
17152,0.0
17153,0.0
17154,0.0
17155,0.0
17156,0.0
17157,0.0
17158,0.0
17159,0.0
17160,0.0
17161,0.0
17162,0.0
17163,0.0
17164,0.0
17165,0.0
17166,-7.0
17167,-7.0
17168,-7.0
17169,-7.0
17170,-7.0
17171,-7.0
17172,-7.0
17173,-7.0
17174,-7.0
17175,-7.0
17176,-7.0
17177,-7.0
17178,-7.0
17179,-7.0
17180,-7.0
17181,-7.0
17182,-7.0
17183,-7.0
17184,-7.0
17185,-7.0
17186,-7.0
17187,-7.0
17188,-7.0
17189,-7.0
17190,-7.0
17191,-7.0
17192,-7.0
17193,-7.0
17194,-7.0
17195,-7.0
17196,-7.0
17197,-7.0
17198,-7.0
17199,-7.0
17200,-7.0
17201,-7.0
17202,-7.0
17203,-7.0
17204,-7.0
17205,-7.0
17206,-7.0
17207,-7.0
17208,-7.0
17209,-7.0
17210,-7.0
17211,-7.0
17212,-7.0
17213,-7.0
17214,-7.0
17215,-7.0
17216,-7.0
17217,-7.0
17218,-7.0
17219,-7.0
17220,-7.0
17221,-7.0
17222,-7.0
17223,-7.0
17224,-7.0
17225,-7.0
17226,-7.0
17227,-7.0
17228,-7.0
17229,-7.0
17230,-7.0
17231,-7.0
17232,-7.0
17233,-7.0
17234,-7.0
17235,-7.0
17236,-7.0
17237,-7.0
17238,-7.0
17239,-7.0
17240,-7.0
17241,-7.0
17242,-7.0
17243,-7.0
17244,-7.0
17245,-7.0
17246,-7.0
17247,-7.0
17248,-7.0
17249,-7.0
17250,-7.0
17251,-7.0
17252,-7.0
17253,-7.0
17254,-7.0
17255,-7.0
17256,-7.0
17257,-7.0
17258,-7.0
17259,-7.0
17260,-7.0
17261,-7.0
17262,-7.0
17263,-7.0
17264,-7.0
17265,-7.0
17266,-7.0
17267,-7.0
17268,-7.0
17269,-7.0
17270,-7.0
17271,-7.0
17272,-7.0
17273,-7.0
17274,-7.0
17275,-7.0
17276,-7.0
17277,-7.0
17278,-7.0
17279,-7.0
17280,-7.0
17281,-7.0
17282,-7.0
17283,-7.0
17284,-7.0
17285,-7.0
17286,-7.0
17287,-7.0
17288,-7.0
17289,-7.0
17290,-7.0
17291,-7.0
17292,-7.0
17293,-7.0
17294,-7.0
17295,-7.0
17296,-7.0
17297,-7.0
17298,-7.0
17299,-7.0
17300,-7.0
17301,-7.0
17302,-7.0
17303,-7.0
17304,-7.0
17305,-7.0
17306,-7.0
17307,-7.0
17308,-7.0
17309,-7.0
17310,-7.0
17311,-7.0
17312,-7.0
17313,-7.0
17314,-7.0
17315,-7.0
17316,-7.0
17317,-7.0
17318,-7.0
17319,-7.0
17320,-7.0
17321,-7.0
17322,-7.0
17323,-7.0
17324,-7.0
17325,-7.0
17326,-7.0
17327,-7.0
17328,-7.0
17329,-7.0
17330,-7.0
17331,-7.0
17332,-7.0
17333,-7.0
17334,-7.0
17335,-7.0
17336,-7.0
17337,-7.0
17338,-7.0
17339,-7.0
17340,-7.0
17341,-7.0
17342,-7.0
17343,-7.0
17344,-7.0
17345,-7.0
17346,-7.0
17347,-7.0
17348,-7.0
17349,-7.0
17350,-7.0
17351,-7.0
17352,-7.0
17353,-7.0
17354,-7.0
17355,-7.0
17356,-7.0
17357,-7.0
17358,-7.0
17359,-7.0
17360,-7.0
17361,-7.0
17362,-7.0
17363,-7.0
17364,-7.0
17365,-7.0
17366,-7.0
17367,-7.0
17368,-7.0
17369,-7.0
17370,-7.0
17371,-7.0
17372,-7.0
17373,-7.0
17374,-7.0
17375,-7.0
17376,-7.0
17377,-7.0
17378,-7.0
17379,-7.0
17380,-7.0
17381,-7.0
17382,-7.0
17383,-7.0
17384,-7.0
17385,-7.0
17386,-7.0
17387,-7.0
17388,-7.0
17389,-7.0
17390,-7.0
17391,-7.0
17392,-7.0
17393,-7.0
17394,-7.0
17395,-7.0
17396,-7.0
17397,-7.0
17398,-7.0
17399,-7.0
17400,-7.0
17401,-7.0
17402,-7.0
17403,-7.0
17404,-7.0
17405,-7.0
17406,-7.0
17407,-7.0
17408,-7.0
17409,-7.0
17410,-7.0
17411,-7.0
17412,-7.0
17413,-7.0
17414,-7.0
17415,-7.0
17416,-7.0
17417,-7.0
17418,-7.0
17419,-7.0
17420,-7.0
17421,-7.0
17422,-7.0
17423,-7.0
17424,-7.0
17425,-7.0
17426,-7.0
17427,-7.0
17428,-7.0
17429,-7.0
17430,-7.0
17431,-7.0
17432,-7.0
17433,-7.0
17434,-7.0
17435,-7.0
17436,-7.0
17437,-7.0
17438,-7.0
17439,-7.0
17440,-7.0
17441,-7.0
17442,-7.0
17443,-7.0
17444,-7.0
17445,-7.0
17446,-7.0
17447,-7.0
17448,-7.0
17449,-7.0
17450,-7.0
17451,-7.0
17452,-7.0
17453,-7.0
17454,-7.0
17455,-7.0
17456,-7.0
17457,-7.0
17458,-7.0
17459,-7.0
17460,-7.0
17461,-7.0
17462,-7.0
17463,-7.0
17464,-7.0
17465,-7.0
17466,-7.0
17467,-7.0
17468,-7.0
17469,-7.0
17470,-7.0
17471,-7.0
17472,-7.0
17473,-7.0
17474,-7.0
17475,-7.0
17476,-7.0
17477,-7.0
17478,-7.0
17479,-7.0
17480,-7.0
17481,-7.0
17482,-7.0
17483,-7.0
17484,-7.0
17485,-7.0
17486,-7.0
17487,-7.0
17488,-7.0
17489,-7.0
17490,-7.0
17491,-7.0
17492,-7.0
17493,-7.0
17494,-7.0
17495,-7.0
17496,-7.0
17497,-7.0
17498,-7.0
17499,-7.0
17500,-7.0
17501,-7.0
17502,-7.0
17503,-7.0
17504,-7.0
17505,-7.0
17506,-7.0
17507,-7.0
17508,-7.0
17509,-7.0
17510,-7.0
17511,-7.0
17512,-7.0
17513,-7.0
17514,-7.0
17515,-7.0
17516,-7.0
17517,-7.0
17518,-7.0
17519,-7.0
17520,-7.0
17521,-7.0
17522,-7.0
17523,-7.0
17524,-7.0
17525,-7.0
17526,-7.0
17527,-7.0
17528,-7.0
17529,-7.0
17530,-7.0
17531,-7.0
17532,-7.0
17533,-7.0
17534,-7.0
17535,-7.0
17536,-7.0
17537,-7.0
17538,-7.0
17539,-7.0
17540,-7.0
17541,-7.0
17542,-7.0
17543,-7.0
17544,-7.0
17545,-7.0
17546,-7.0
17547,-7.0
17548,-7.0
17549,-7.0
17550,-7.0
17551,-7.0
17552,-7.0
17553,-7.0
17554,-7.0
17555,-7.0
17556,-7.0
17557,-7.0
17558,-7.0
17559,-7.0
17560,-7.0
17561,-7.0
17562,-7.0
17563,-7.0
17564,-7.0
17565,-7.0
17566,0.0
17567,0.0
17568,0.0
17569,0.0
17570,0.0
17571,0.0
17572,0.0
17573,0.0
17574,0.0
17575,0.0
17576,0.0
17577,0.0
17578,0.0
17579,0.0
17580,0.0
17581,0.0
17582,0.0
17583,0.0
17584,0.0
17585,0.0
17586,0.0
17587,0.0
17588,0.0
17589,0.0
17590,0.0
17591,0.0
17592,0.0
17593,0.0
17594,0.0
17595,0.0
17596,0.0
17597,0.0
17598,0.0
17599,0.0
17600,0.0
17601,0.0
17602,0.0
17603,0.0
17604,0.0
17605,0.0
17606,0.0
17607,0.0
17608,0.0
17609,0.0
17610,0.0
17611,0.0
17612,0.0
17613,0.0
17614,0.0
17615,0.0
17616,0.0
17617,0.0
17618,0.0
17619,0.0
17620,0.0
17621,0.0
17622,0.0
17623,0.0
17624,0.0
17625,0.0
17626,0.0
17627,0.0
17628,0.0
17629,0.0
17630,0.0
17631,0.0
17632,0.0
17633,0.0
17634,0.0
17635,0.0
17636,0.0
17637,0.0
17638,0.0
17639,0.0
17640,0.0
17641,0.0
17642,0.0
17643,0.0
17644,0.0
17645,0.0
17646,0.0
17647,0.0
17648,0.0
17649,0.0
17650,0.0
17651,0.0
17652,0.0
17653,0.0
17654,0.0
17655,0.0
17656,0.0
17657,0.0
17658,0.0
17659,0.0
17660,0.0
17661,0.0
17662,0.0
17663,0.0
17664,0.0
17665,0.0
17666,0.0
17667,0.0
17668,0.0
17669,0.0
17670,0.0
17671,0.0
17672,0.0
17673,0.0
17674,0.0
17675,0.0
17676,0.0
17677,0.0
17678,0.0
17679,0.0
17680,0.0
17681,0.0
17682,-7.0
17683,-7.0
17684,-7.0
17685,-7.0
17686,-7.0
17687,-7.0
17688,-7.0
17689,-7.0
17690,-7.0
17691,-7.0
17692,-7.0
17693,-7.0
17694,-7.0
17695,-7.0
17696,-7.0
17697,-7.0
17698,-7.0
17699,-7.0
17700,-7.0
17701,-7.0
17702,-7.0
17703,-7.0
17704,-7.0
17705,-7.0
17706,-7.0
17707,-7.0
17708,-7.0
17709,-7.0
17710,-7.0
17711,-7.0
17712,-7.0
17713,-7.0
17714,-7.0
17715,-7.0
17716,-7.0
17717,-7.0
17718,-7.0
17719,-7.0
17720,-7.0
17721,-7.0
17722,-7.0
17723,-7.0
17724,-7.0
17725,-7.0
17726,-7.0
17727,-7.0
17728,-7.0
17729,-7.0
17730,-7.0
17731,-7.0
17732,-7.0
17733,-7.0
17734,-7.0
17735,-7.0
17736,-7.0
17737,-7.0
17738,-7.0
17739,-7.0
17740,-7.0
17741,-7.0
17742,-7.0
17743,-7.0
17744,-7.0
17745,-7.0
17746,-7.0
17747,-7.0
17748,-7.0
17749,-7.0
17750,-7.0
17751,-7.0
17752,-7.0
17753,-7.0
17754,-7.0
17755,-7.0
17756,0.0
17757,0.0
17758,0.0
17759,0.0
17760,0.0
17761,0.0
17762,0.0
17763,0.0
17764,0.0
17765,0.0
17766,0.0
17767,0.0
17768,0.0
17769,0.0
17770,0.0
17771,0.0
17772,0.0
17773,0.0
17774,0.0
17775,0.0
17776,0.0
17777,0.0
17778,0.0
17779,0.0
17780,0.0
17781,0.0
17782,0.0
17783,0.0
17784,0.0
17785,0.0
17786,0.0
17787,0.0
17788,0.0
17789,0.0
17790,0.0
17791,0.0
17792,0.0
17793,0.0
17794,0.0
17795,0.0
17796,0.0
17797,0.0
17798,0.0
17799,0.0
17800,0.0
17801,0.0
17802,0.0
17803,0.0
17804,0.0
17805,0.0
17806,0.0
17807,0.0
17808,0.0
17809,0.0
17810,0.0
17811,0.0
17812,0.0
17813,0.0
17814,0.0
17815,0.0
17816,0.0
17817,0.0
17818,0.0
17819,0.0
17820,0.0
17821,0.0
17822,0.0
17823,0.0
17824,0.0
17825,0.0
17826,0.0
17827,0.0
17828,0.0
17829,0.0
17830,0.0
17831,0.0
17832,0.0
17833,0.0
17834,0.0
17835,0.0
17836,0.0
17837,0.0
17838,0.0
17839,0.0
17840,0.0
17841,0.0
17842,0.0
17843,0.0
17844,0.0
17845,0.0
17846,0.0
17847,0.0
17848,0.0
17849,0.0
17850,0.0
17851,0.0
17852,0.0
17853,0.0
17854,0.0
17855,1.0
17856,1.0
17857,1.0
17858,1.0
17859,1.0
17860,1.0
17861,1.0
17862,1.0
17863,1.0
17864,1.0
17865,1.0
17866,1.0
17867,1.0
17868,1.0
17869,1.0
17870,1.0
17871,1.0
17872,1.0
17873,1.0
17874,1.0
17875,1.0
17876,1.0
17877,1.0
17878,1.0
17879,1.0
17880,1.0
17881,1.0
17882,1.0
17883,1.0
17884,1.0
17885,1.0
17886,1.0
17887,1.0
17888,1.0
17889,1.0
17890,1.0
17891,1.0
17892,1.0
17893,1.0
17894,1.0
17895,1.0
17896,1.0
17897,1.0
17898,1.0
17899,1.0
17900,1.0
17901,1.0
17902,1.0
17903,1.0
17904,1.0
17905,1.0
17906,1.0
17907,1.0
17908,1.0
17909,1.0
17910,1.0
17911,1.0
17912,1.0
17913,1.0
17914,1.0
17915,1.0
17916,1.0
17917,1.0
17918,1.0
17919,1.0
17920,1.0
17921,1.0
17922,1.0
17923,1.0
17924,1.0
17925,1.0
17926,1.0
17927,1.0
17928,1.0
17929,1.0
17930,1.0
17931,1.0
17932,1.0
17933,1.0
17934,1.0
17935,1.0
17936,1.0
17937,1.0
17938,1.0
17939,1.0
17940,1.0
17941,1.0
17942,1.0
17943,1.0
17944,1.0
17945,1.0
17946,1.0
17947,1.0
17948,1.0
17949,1.0
17950,1.0
17951,1.0
17952,1.0
17953,1.0
17954,1.0
17955,1.0
17956,1.0
17957,1.0
17958,1.0
17959,1.0
17960,1.0
17961,1.0
17962,1.0
17963,1.0
17964,1.0
17965,1.0
17966,1.0
17967,1.0
17968,1.0
17969,1.0
17970,1.0
17971,1.0
17972,1.0
17973,1.0
17974,1.0
17975,1.0
17976,1.0
17977,1.0
17978,1.0
17979,1.0
17980,1.0
17981,1.0
17982,1.0
17983,1.0
17984,1.0
17985,1.0
17986,1.0
17987,1.0
17988,1.0
17989,1.0
17990,1.0
17991,1.0
17992,1.0
17993,1.0
17994,-7.0
17995,-7.0
17996,-7.0
17997,-7.0
17998,-7.0
17999,-7.0
18000,-7.0
18001,-7.0
18002,-7.0
18003,-7.0
18004,-7.0
18005,-7.0
18006,-7.0
18007,-7.0
18008,-7.0
18009,-7.0
18010,-7.0
18011,-7.0
18012,-7.0
18013,-7.0
18014,-7.0
18015,-7.0
18016,-7.0
18017,-7.0
18018,-7.0
18019,-7.0
18020,-7.0
18021,-7.0
18022,-7.0
18023,-7.0
18024,-7.0
18025,-7.0
18026,-7.0
18027,-7.0
18028,-7.0
18029,-7.0
18030,-7.0
18031,-7.0
18032,-7.0
18033,-7.0
18034,-7.0
18035,-7.0
18036,-7.0
18037,-7.0
18038,-7.0
18039,-7.0
18040,-7.0
18041,-7.0
18042,-7.0
18043,-7.0
18044,-7.0
18045,-7.0
18046,-7.0
18047,-7.0
18048,-7.0
18049,-7.0
18050,-7.0
18051,-7.0
18052,-7.0
18053,-7.0
18054,-7.0
18055,-7.0
18056,-7.0
18057,-7.0
18058,-7.0
18059,-7.0
18060,-7.0
18061,-7.0
18062,-7.0
18063,-7.0
18064,-7.0
18065,-7.0
18066,-7.0
18067,-7.0
18068,-7.0
18069,-7.0
18070,-7.0
18071,-7.0
18072,-7.0
18073,-7.0
18074,-7.0
18075,-7.0
18076,-7.0
18077,-7.0
18078,-7.0
18079,-7.0
18080,-7.0
18081,-7.0
18082,-7.0
18083,-7.0
18084,-7.0
18085,-7.0
18086,-7.0
18087,-7.0
18088,-7.0
18089,-7.0
18090,-7.0
18091,-7.0
18092,-7.0
18093,-7.0
18094,-7.0
18095,-7.0
18096,-7.0
18097,-7.0
18098,-7.0
18099,-7.0
18100,-7.0
18101,-7.0
18102,-7.0
18103,-7.0
18104,-7.0
18105,-7.0
18106,-7.0
18107,-7.0
18108,-7.0
18109,-7.0
18110,-7.0
18111,-7.0
18112,-7.0
18113,-7.0
18114,-7.0
18115,-7.0
18116,-7.0
18117,-7.0
18118,-7.0
18119,-7.0
18120,-7.0
18121,-7.0
18122,-7.0
18123,-7.0
18124,-7.0
18125,-7.0
18126,-7.0
18127,-7.0
18128,-7.0
18129,-7.0
18130,-7.0
18131,-7.0
18132,-7.0
18133,-7.0
18134,-7.0
18135,-7.0
18136,-7.0
18137,-7.0
18138,-7.0
18139,-7.0
18140,-7.0
18141,-7.0
18142,-7.0
18143,-7.0
18144,-7.0
18145,-7.0
18146,-7.0
18147,-7.0
18148,-7.0
18149,-7.0
18150,-7.0
18151,-7.0
18152,-7.0
18153,-7.0
18154,-7.0
18155,-7.0
18156,-7.0
18157,-7.0
18158,-7.0
