,HOSPCODE
8283,96.0
8284,96.0
8285,96.0
8286,96.0
8287,96.0
8288,96.0
8289,96.0
8290,96.0
8291,96.0
8292,96.0
8293,96.0
8294,96.0
8295,96.0
8296,96.0
8297,96.0
8298,96.0
8299,96.0
8300,96.0
8301,96.0
8302,96.0
8303,96.0
8304,96.0
8305,96.0
8306,96.0
8307,96.0
8308,96.0
8309,96.0
8310,96.0
8311,96.0
8312,96.0
8313,96.0
8314,96.0
8315,96.0
8316,96.0
8317,96.0
8318,96.0
8319,96.0
8320,96.0
8321,96.0
8322,96.0
8323,96.0
8324,96.0
8325,96.0
8326,96.0
8327,96.0
8328,96.0
8329,96.0
8330,96.0
8331,96.0
8332,96.0
8333,97.0
8334,97.0
8335,97.0
8336,97.0
8337,97.0
8338,97.0
8339,97.0
8340,97.0
8341,97.0
8342,97.0
8343,97.0
8344,97.0
8345,97.0
8346,97.0
8347,97.0
8348,97.0
8349,97.0
8350,97.0
8351,97.0
8352,97.0
8353,97.0
8354,97.0
8355,97.0
8356,97.0
8357,97.0
8358,97.0
8359,97.0
8360,97.0
8361,97.0
8362,97.0
8363,97.0
8364,97.0
8365,97.0
8366,97.0
8367,97.0
8368,97.0
8369,97.0
8370,97.0
8371,97.0
8372,97.0
8373,97.0
8374,97.0
8375,97.0
8376,97.0
8377,97.0
8378,97.0
8379,97.0
8380,97.0
8381,97.0
8382,97.0
8383,97.0
8384,97.0
8385,97.0
8386,97.0
8387,97.0
8388,97.0
8389,97.0
8390,97.0
8391,97.0
8392,97.0
8393,97.0
8394,97.0
8395,97.0
8396,97.0
8397,97.0
8398,97.0
8399,97.0
8400,97.0
8401,97.0
8402,97.0
8403,97.0
8404,97.0
8405,97.0
8406,97.0
8407,97.0
8408,97.0
8409,97.0
8410,97.0
8411,97.0
8412,97.0
8413,97.0
8414,97.0
8415,97.0
8416,97.0
8417,97.0
8418,97.0
8419,97.0
8420,97.0
8421,97.0
8422,97.0
8423,97.0
8424,97.0
8425,97.0
8426,97.0
8427,97.0
8428,97.0
8429,97.0
8430,97.0
8431,97.0
8432,97.0
8433,97.0
8434,97.0
8435,97.0
8436,97.0
8437,97.0
8438,97.0
8439,97.0
8440,97.0
8441,98.0
8442,98.0
8443,98.0
8444,98.0
8445,98.0
8446,98.0
8447,98.0
8448,98.0
8449,98.0
8450,98.0
8451,98.0
8452,98.0
8453,98.0
8454,98.0
8455,98.0
8456,98.0
8457,98.0
8458,98.0
8459,98.0
8460,98.0
8461,98.0
8462,98.0
8463,98.0
8464,98.0
8465,98.0
8466,98.0
8467,98.0
8468,98.0
8469,98.0
8470,98.0
8471,98.0
8472,98.0
8473,98.0
8474,98.0
8475,98.0
8476,98.0
8477,98.0
8478,98.0
8479,98.0
8480,98.0
8481,98.0
8482,98.0
8483,98.0
8484,98.0
8485,98.0
8486,98.0
8487,98.0
8488,98.0
8489,98.0
8490,98.0
8491,98.0
8492,98.0
8493,98.0
8494,98.0
8495,98.0
8496,98.0
8497,98.0
8498,99.0
8499,99.0
8500,99.0
8501,99.0
8502,99.0
8503,99.0
8504,99.0
8505,99.0
8506,99.0
8507,99.0
8508,99.0
8509,99.0
8510,99.0
8511,99.0
8512,99.0
8513,99.0
8514,99.0
8515,99.0
8516,99.0
8517,99.0
8518,99.0
8519,99.0
8520,99.0
8521,99.0
8522,99.0
8523,99.0
8524,99.0
8525,99.0
8526,99.0
8527,99.0
8528,99.0
8529,99.0
8530,99.0
8531,99.0
8532,99.0
8533,99.0
8534,99.0
8535,99.0
8536,99.0
8537,99.0
8538,99.0
8539,99.0
8540,99.0
8541,99.0
8542,99.0
8543,99.0
8544,99.0
8545,99.0
8546,99.0
8547,99.0
8548,99.0
8549,99.0
8550,99.0
8551,99.0
8552,99.0
8553,99.0
8554,99.0
8555,99.0
8556,99.0
8557,99.0
8558,99.0
8559,99.0
8560,99.0
8561,99.0
8562,99.0
8563,99.0
8564,99.0
8565,99.0
8566,99.0
8567,99.0
8568,99.0
8569,99.0
8570,99.0
8571,99.0
8572,99.0
8573,99.0
8574,99.0
8575,99.0
8576,99.0
8577,99.0
8578,99.0
8579,99.0
8580,99.0
8581,99.0
8582,99.0
8583,99.0
8584,99.0
8585,99.0
8586,99.0
8587,99.0
8588,99.0
8589,99.0
8590,99.0
8591,99.0
8592,99.0
8593,99.0
8594,99.0
8595,99.0
8596,99.0
8597,99.0
8598,99.0
8599,99.0
8600,99.0
8601,99.0
8602,99.0
8603,99.0
8604,99.0
8605,100.0
8606,100.0
8607,100.0
8608,100.0
8609,100.0
8610,100.0
8611,100.0
8612,100.0
8613,100.0
8614,100.0
8615,100.0
8616,100.0
8617,100.0
8618,100.0
8619,100.0
8620,100.0
8621,100.0
8622,100.0
8623,100.0
8624,100.0
8625,100.0
8626,100.0
8627,100.0
8628,100.0
8629,100.0
8630,100.0
8631,100.0
8632,100.0
8633,100.0
8634,100.0
8635,100.0
8636,100.0
8637,100.0
8638,100.0
8639,100.0
8640,100.0
8641,100.0
8642,100.0
8643,100.0
8644,100.0
8645,100.0
8646,100.0
8647,100.0
8648,100.0
8649,100.0
8650,100.0
8651,100.0
8652,100.0
8653,100.0
8654,100.0
8655,100.0
8656,100.0
8657,100.0
8658,100.0
8659,100.0
8660,100.0
8661,100.0
8662,100.0
8663,100.0
8664,100.0
8665,100.0
8666,100.0
8667,100.0
8668,100.0
8669,100.0
8670,100.0
8671,100.0
8672,100.0
8673,100.0
8674,100.0
8675,100.0
8676,100.0
8677,100.0
8678,100.0
8679,100.0
8680,100.0
8681,100.0
8682,100.0
8683,100.0
8684,100.0
8685,100.0
8686,100.0
8687,100.0
8688,100.0
8689,100.0
8690,100.0
8691,100.0
8692,100.0
8693,100.0
8694,100.0
8695,100.0
8696,100.0
8697,100.0
8698,100.0
8699,100.0
8700,100.0
8701,100.0
8702,100.0
8703,100.0
8704,100.0
8705,100.0
8706,101.0
8707,101.0
8708,101.0
8709,101.0
8710,101.0
8711,101.0
8712,101.0
8713,101.0
8714,101.0
8715,101.0
8716,101.0
8717,101.0
8718,101.0
8719,101.0
8720,101.0
8721,101.0
8722,101.0
8723,101.0
8724,101.0
8725,101.0
8726,101.0
8727,101.0
8728,101.0
8729,101.0
8730,101.0
8731,101.0
8732,101.0
8733,101.0
8734,101.0
8735,101.0
8736,101.0
8737,101.0
8738,101.0
8739,101.0
8740,101.0
8741,101.0
8742,101.0
8743,101.0
8744,101.0
8745,101.0
8746,101.0
8747,101.0
8748,101.0
8749,101.0
8750,101.0
8751,101.0
8752,101.0
8753,101.0
8754,101.0
8755,101.0
8756,101.0
8757,101.0
8758,101.0
8759,101.0
8760,101.0
8761,101.0
8762,101.0
8763,101.0
8764,101.0
8765,101.0
8766,101.0
8767,101.0
8768,101.0
8769,101.0
8770,101.0
8771,101.0
8772,101.0
8773,101.0
8774,101.0
8775,101.0
8776,101.0
8777,101.0
8778,101.0
8779,101.0
8780,101.0
8781,101.0
8782,101.0
8783,101.0
8784,101.0
8785,101.0
8786,101.0
8787,101.0
8788,101.0
8789,101.0
8790,101.0
8791,101.0
8792,101.0
8793,101.0
8794,101.0
8795,101.0
8796,101.0
8797,101.0
8798,101.0
8799,101.0
8800,101.0
8801,101.0
8802,101.0
8803,101.0
8804,101.0
8805,101.0
8806,101.0
8807,101.0
8808,101.0
8809,101.0
8810,102.0
8811,102.0
8812,102.0
8813,102.0
8814,102.0
8815,102.0
8816,102.0
8817,102.0
8818,102.0
8819,102.0
8820,102.0
8821,102.0
8822,102.0
8823,102.0
8824,102.0
8825,102.0
8826,102.0
8827,102.0
8828,102.0
8829,102.0
8830,102.0
8831,102.0
8832,102.0
8833,102.0
8834,102.0
8835,102.0
8836,102.0
8837,102.0
8838,102.0
8839,102.0
8840,102.0
8841,102.0
8842,102.0
8843,102.0
8844,102.0
8845,102.0
8846,102.0
8847,102.0
8848,102.0
8849,102.0
8850,102.0
8851,102.0
8852,102.0
8853,102.0
8854,102.0
8855,102.0
8856,102.0
8857,102.0
8858,102.0
8859,102.0
8860,102.0
8861,102.0
8862,102.0
8863,102.0
8864,102.0
8865,102.0
8866,102.0
8867,102.0
8868,102.0
8869,102.0
8870,102.0
8871,102.0
8872,102.0
8873,102.0
8874,102.0
8875,103.0
8876,103.0
8877,103.0
8878,103.0
8879,103.0
8880,103.0
8881,103.0
8882,103.0
8883,103.0
8884,103.0
8885,103.0
8886,103.0
8887,103.0
8888,103.0
8889,103.0
8890,103.0
8891,103.0
8892,103.0
8893,103.0
8894,103.0
8895,104.0
8896,104.0
8897,104.0
8898,104.0
8899,104.0
8900,104.0
8901,104.0
8902,104.0
8903,104.0
8904,104.0
8905,104.0
8906,104.0
8907,104.0
8908,104.0
8909,104.0
8910,104.0
8911,104.0
8912,104.0
8913,104.0
8914,104.0
8915,104.0
8916,104.0
8917,104.0
8918,104.0
8919,104.0
8920,104.0
8921,104.0
8922,104.0
8923,104.0
8924,104.0
8925,104.0
8926,104.0
8927,104.0
8928,104.0
8929,104.0
8930,104.0
8931,104.0
8932,104.0
8933,104.0
8934,104.0
8935,104.0
8936,104.0
8937,104.0
8938,104.0
8939,104.0
8940,104.0
8941,104.0
8942,104.0
8943,104.0
8944,104.0
8945,104.0
8946,104.0
8947,104.0
8948,104.0
8949,104.0
8950,104.0
8951,104.0
8952,104.0
8953,104.0
8954,104.0
8955,104.0
8956,104.0
8957,104.0
8958,104.0
8959,104.0
8960,104.0
8961,104.0
8962,104.0
8963,104.0
8964,104.0
8965,104.0
8966,104.0
8967,104.0
8968,104.0
8969,104.0
8970,104.0
8971,104.0
8972,104.0
8973,104.0
8974,104.0
8975,104.0
8976,104.0
8977,104.0
8978,104.0
8979,104.0
8980,104.0
8981,104.0
8982,104.0
8983,104.0
8984,104.0
8985,104.0
8986,104.0
8987,104.0
8988,104.0
8989,104.0
8990,104.0
8991,104.0
8992,104.0
8993,104.0
8994,104.0
8995,104.0
8996,104.0
8997,104.0
8998,104.0
8999,105.0
9000,105.0
9001,105.0
9002,105.0
9003,105.0
9004,105.0
9005,105.0
9006,105.0
9007,105.0
9008,105.0
9009,105.0
9010,105.0
9011,105.0
9012,105.0
9013,105.0
9014,105.0
9015,105.0
9016,105.0
9017,105.0
9018,105.0
9019,105.0
9020,105.0
9021,105.0
9022,105.0
9023,105.0
9024,105.0
9025,105.0
9026,105.0
9027,105.0
9028,105.0
9029,105.0
9030,105.0
9031,105.0
9032,105.0
9033,105.0
9034,105.0
9035,105.0
9036,105.0
9037,105.0
9038,105.0
9039,105.0
9040,105.0
9041,105.0
9042,105.0
9043,105.0
9044,105.0
9045,105.0
9046,105.0
9047,105.0
9048,105.0
9049,105.0
9050,105.0
9051,105.0
9052,105.0
9053,105.0
9054,105.0
9055,105.0
9056,105.0
9057,105.0
9058,105.0
9059,105.0
9060,105.0
9061,105.0
9062,105.0
9063,105.0
9064,105.0
9065,105.0
9066,105.0
9067,105.0
9068,105.0
9069,105.0
9070,105.0
9071,105.0
9072,105.0
9073,105.0
9074,105.0
9075,105.0
9076,105.0
9077,105.0
9078,105.0
9079,105.0
9080,105.0
9081,105.0
9082,105.0
9083,105.0
9084,105.0
9085,105.0
9086,105.0
9087,105.0
9088,105.0
9089,105.0
9090,106.0
9091,106.0
9092,106.0
9093,106.0
9094,106.0
9095,106.0
9096,106.0
9097,106.0
9098,106.0
9099,106.0
9100,106.0
9101,106.0
9102,106.0
9103,106.0
9104,106.0
9105,106.0
9106,106.0
9107,106.0
9108,106.0
9109,106.0
9110,106.0
9111,106.0
9112,106.0
9113,106.0
9114,106.0
9115,106.0
9116,106.0
9117,106.0
9118,106.0
9119,106.0
9120,106.0
9121,106.0
9122,106.0
9123,106.0
9124,106.0
9125,106.0
9126,106.0
9127,106.0
9128,106.0
9129,106.0
9130,106.0
9131,106.0
9132,106.0
9133,106.0
9134,106.0
9135,106.0
9136,106.0
9137,106.0
9138,106.0
9139,106.0
9140,106.0
9141,106.0
9142,106.0
9143,106.0
9144,106.0
9145,106.0
9146,106.0
9147,106.0
9148,106.0
9149,106.0
9150,106.0
9151,106.0
9152,106.0
9153,106.0
9154,106.0
9155,106.0
9156,106.0
9157,106.0
9158,106.0
9159,106.0
9160,106.0
9161,106.0
9162,106.0
9163,106.0
9164,106.0
9165,106.0
9166,106.0
9167,106.0
9168,106.0
9169,106.0
9170,106.0
9171,106.0
9172,106.0
9173,106.0
9174,106.0
9175,106.0
9176,106.0
9177,106.0
9178,106.0
9179,106.0
9180,106.0
9181,106.0
9182,106.0
9183,106.0
9184,106.0
9185,106.0
9186,106.0
9187,106.0
9188,106.0
9189,106.0
9190,106.0
9191,106.0
9192,106.0
9193,106.0
9194,106.0
9195,106.0
9196,106.0
9197,106.0
9198,107.0
9199,107.0
9200,107.0
9201,107.0
9202,107.0
9203,107.0
9204,107.0
9205,107.0
9206,107.0
9207,107.0
9208,107.0
9209,107.0
9210,107.0
9211,107.0
9212,107.0
9213,107.0
9214,107.0
9215,107.0
9216,107.0
9217,107.0
9218,107.0
9219,107.0
9220,107.0
9221,107.0
9222,107.0
9223,107.0
9224,107.0
9225,107.0
9226,107.0
9227,107.0
9228,107.0
9229,107.0
9230,107.0
9231,107.0
9232,107.0
9233,107.0
9234,107.0
9235,107.0
9236,107.0
9237,107.0
9238,107.0
9239,107.0
9240,107.0
9241,107.0
9242,107.0
9243,107.0
9244,107.0
9245,107.0
9246,107.0
9247,107.0
9248,107.0
9249,107.0
9250,107.0
9251,107.0
9252,107.0
9253,107.0
9254,107.0
9255,107.0
9256,107.0
9257,107.0
9258,107.0
9259,107.0
9260,107.0
9261,107.0
9262,107.0
9263,107.0
9264,107.0
9265,107.0
9266,107.0
9267,107.0
9268,107.0
9269,107.0
9270,107.0
9271,107.0
9272,107.0
9273,107.0
9274,107.0
9275,108.0
9276,108.0
9277,108.0
9278,108.0
9279,108.0
9280,108.0
9281,108.0
9282,108.0
9283,108.0
9284,108.0
9285,108.0
9286,108.0
9287,108.0
9288,108.0
9289,108.0
9290,108.0
9291,108.0
9292,108.0
9293,108.0
9294,108.0
9295,108.0
9296,108.0
9297,108.0
9298,108.0
9299,108.0
9300,108.0
9301,108.0
9302,108.0
9303,108.0
9304,108.0
9305,108.0
9306,108.0
9307,108.0
9308,108.0
9309,108.0
9310,108.0
9311,108.0
9312,108.0
9313,108.0
9314,108.0
9315,108.0
9316,108.0
9317,108.0
9318,108.0
9319,108.0
9320,108.0
9321,108.0
9322,108.0
9323,108.0
9324,108.0
9325,108.0
9326,108.0
9327,108.0
9328,108.0
9329,108.0
9330,108.0
9331,108.0
9332,108.0
9333,108.0
9334,108.0
9335,108.0
9336,108.0
9337,108.0
9338,108.0
9339,108.0
9340,108.0
9341,108.0
9342,108.0
9343,108.0
9344,108.0
9345,108.0
9346,108.0
9347,108.0
9348,108.0
9349,108.0
9350,108.0
9351,108.0
9352,108.0
9353,108.0
9354,108.0
9355,108.0
9356,108.0
9357,108.0
9358,108.0
9359,108.0
9360,108.0
9361,108.0
9362,108.0
9363,108.0
9364,108.0
9365,108.0
9366,108.0
9367,108.0
9368,108.0
9369,108.0
9370,108.0
9371,108.0
9372,108.0
9373,108.0
9374,108.0
9375,108.0
9376,108.0
9377,108.0
9378,108.0
9379,108.0
9380,108.0
9381,108.0
9382,109.0
9383,109.0
9384,109.0
9385,109.0
9386,109.0
9387,109.0
9388,109.0
9389,109.0
9390,109.0
9391,109.0
9392,109.0
9393,109.0
9394,109.0
9395,109.0
9396,109.0
9397,109.0
9398,109.0
9399,109.0
9400,109.0
9401,109.0
9402,109.0
9403,109.0
9404,109.0
9405,109.0
9406,109.0
9407,109.0
9408,109.0
9409,109.0
9410,109.0
9411,109.0
9412,109.0
9413,109.0
9414,109.0
9415,109.0
9416,109.0
9417,109.0
9418,109.0
9419,109.0
9420,109.0
9421,109.0
9422,109.0
9423,109.0
9424,109.0
9425,109.0
9426,109.0
9427,109.0
9428,109.0
9429,109.0
9430,109.0
9431,109.0
9432,109.0
9433,109.0
9434,109.0
9435,109.0
9436,109.0
9437,109.0
9438,109.0
9439,109.0
9440,109.0
9441,109.0
9442,109.0
9443,109.0
9444,109.0
9445,109.0
9446,109.0
9447,109.0
9448,109.0
9449,109.0
9450,109.0
9451,109.0
9452,109.0
9453,109.0
9454,109.0
9455,109.0
9456,109.0
9457,109.0
9458,109.0
9459,109.0
9460,109.0
9461,109.0
9462,109.0
9463,109.0
9464,109.0
9465,109.0
9466,109.0
9467,109.0
9468,109.0
9469,109.0
9470,109.0
9471,109.0
9472,109.0
9473,109.0
9474,109.0
9475,109.0
9476,109.0
9477,109.0
9478,109.0
9479,109.0
9480,109.0
9481,109.0
9482,110.0
9483,110.0
9484,110.0
9485,110.0
9486,110.0
9487,110.0
9488,110.0
9489,110.0
9490,110.0
9491,110.0
9492,110.0
9493,110.0
9494,110.0
9495,110.0
9496,110.0
9497,110.0
9498,110.0
9499,110.0
9500,110.0
9501,110.0
9502,110.0
9503,110.0
9504,110.0
9505,110.0
9506,110.0
9507,110.0
9508,110.0
9509,110.0
9510,110.0
9511,110.0
9512,110.0
9513,110.0
9514,110.0
9515,110.0
9516,110.0
9517,110.0
9518,110.0
9519,110.0
9520,110.0
9521,110.0
9522,110.0
9523,110.0
9524,110.0
9525,110.0
9526,110.0
9527,110.0
9528,110.0
9529,110.0
9530,110.0
9531,110.0
9532,110.0
9533,110.0
9534,110.0
9535,110.0
9536,110.0
9537,110.0
9538,110.0
9539,110.0
9540,110.0
9541,110.0
9542,110.0
9543,110.0
9544,110.0
9545,110.0
9546,110.0
9547,110.0
9548,110.0
9549,110.0
9550,110.0
9551,110.0
9552,110.0
9553,110.0
9554,110.0
9555,110.0
9556,110.0
9557,110.0
9558,110.0
9559,110.0
9560,110.0
9561,110.0
9562,110.0
9563,110.0
9564,110.0
9565,110.0
9566,110.0
9567,110.0
9568,110.0
9569,110.0
9570,110.0
9571,110.0
9572,110.0
9573,110.0
9574,110.0
9575,110.0
9576,110.0
9577,110.0
9578,110.0
9579,110.0
9580,110.0
9581,110.0
9582,110.0
9583,110.0
9584,110.0
9585,110.0
9586,110.0
9587,110.0
9588,110.0
9589,110.0
9590,110.0
9591,110.0
9592,110.0
9593,110.0
9594,110.0
9595,110.0
9596,110.0
9597,110.0
9598,110.0
9599,110.0
9600,110.0
9601,110.0
9602,111.0
9603,111.0
9604,111.0
9605,111.0
9606,111.0
9607,111.0
9608,111.0
9609,111.0
9610,111.0
9611,111.0
9612,111.0
9613,111.0
9614,111.0
9615,111.0
9616,111.0
9617,111.0
9618,111.0
9619,111.0
9620,111.0
9621,111.0
9622,111.0
9623,111.0
9624,111.0
9625,111.0
9626,111.0
9627,111.0
9628,111.0
9629,111.0
9630,111.0
9631,111.0
9632,111.0
9633,111.0
9634,111.0
9635,111.0
9636,111.0
9637,111.0
9638,111.0
9639,111.0
9640,111.0
9641,111.0
9642,111.0
9643,111.0
9644,111.0
9645,111.0
9646,111.0
9647,111.0
9648,111.0
9649,111.0
9650,111.0
9651,111.0
9652,111.0
9653,111.0
9654,111.0
9655,111.0
9656,111.0
9657,111.0
9658,111.0
9659,111.0
9660,111.0
9661,111.0
9662,111.0
9663,111.0
9664,111.0
9665,111.0
9666,111.0
9667,111.0
9668,111.0
9669,111.0
9670,111.0
9671,112.0
9672,112.0
9673,112.0
9674,112.0
9675,112.0
9676,112.0
9677,112.0
9678,112.0
9679,112.0
9680,112.0
9681,112.0
9682,112.0
9683,112.0
9684,112.0
9685,112.0
9686,112.0
9687,112.0
9688,112.0
9689,112.0
9690,112.0
9691,112.0
9692,112.0
9693,112.0
9694,112.0
9695,112.0
9696,112.0
9697,112.0
9698,112.0
9699,112.0
9700,112.0
9701,112.0
9702,112.0
9703,112.0
9704,112.0
9705,112.0
9706,112.0
9707,112.0
9708,112.0
9709,112.0
9710,112.0
9711,112.0
9712,112.0
9713,112.0
9714,112.0
9715,112.0
9716,112.0
9717,112.0
9718,112.0
9719,112.0
9720,112.0
9721,112.0
9722,112.0
9723,112.0
9724,112.0
9725,112.0
9726,112.0
9727,112.0
9728,112.0
9729,112.0
9730,112.0
9731,112.0
9732,112.0
9733,112.0
9734,112.0
9735,112.0
9736,112.0
9737,112.0
9738,112.0
9739,112.0
9740,112.0
9741,112.0
9742,112.0
9743,112.0
9744,112.0
9745,112.0
9746,112.0
9747,112.0
9748,112.0
9749,113.0
9750,113.0
9751,113.0
9752,113.0
9753,113.0
9754,113.0
9755,113.0
9756,113.0
9757,113.0
9758,113.0
9759,113.0
9760,113.0
9761,113.0
9762,113.0
9763,113.0
9764,113.0
9765,113.0
9766,113.0
9767,113.0
9768,113.0
9769,113.0
9770,113.0
9771,113.0
9772,113.0
9773,113.0
9774,113.0
9775,113.0
9776,113.0
9777,113.0
9778,113.0
9779,113.0
9780,113.0
9781,113.0
9782,113.0
9783,113.0
9784,113.0
9785,113.0
9786,113.0
9787,113.0
9788,113.0
9789,113.0
9790,113.0
9791,113.0
9792,113.0
9793,113.0
9794,113.0
9795,113.0
9796,113.0
9797,113.0
9798,113.0
9799,113.0
9800,113.0
9801,113.0
9802,113.0
9803,113.0
9804,113.0
9805,113.0
9806,113.0
9807,113.0
9808,113.0
9809,113.0
9810,113.0
9811,113.0
9812,113.0
9813,113.0
9814,113.0
9815,113.0
9816,113.0
9817,113.0
9818,113.0
9819,113.0
9820,113.0
9821,113.0
9822,113.0
9823,113.0
9824,113.0
9825,113.0
9826,113.0
9827,113.0
9828,113.0
9829,113.0
9830,113.0
9831,113.0
9832,113.0
9833,113.0
9834,113.0
9835,113.0
9836,113.0
9837,113.0
9838,113.0
9839,113.0
9840,113.0
9841,113.0
9842,113.0
9843,113.0
9844,113.0
9845,113.0
9846,113.0
9847,113.0
9848,113.0
9849,114.0
9850,114.0
9851,114.0
9852,114.0
9853,114.0
9854,114.0
9855,114.0
9856,114.0
9857,114.0
9858,114.0
9859,114.0
9860,114.0
9861,114.0
9862,114.0
9863,114.0
9864,114.0
9865,114.0
9866,114.0
9867,114.0
9868,114.0
9869,114.0
9870,114.0
9871,114.0
9872,114.0
9873,114.0
9874,114.0
9875,114.0
9876,114.0
9877,114.0
9878,114.0
9879,114.0
9880,114.0
9881,114.0
9882,114.0
9883,114.0
9884,114.0
9885,114.0
9886,114.0
9887,114.0
9888,114.0
9889,114.0
9890,114.0
9891,114.0
9892,114.0
9893,114.0
9894,114.0
9895,114.0
9896,114.0
9897,114.0
9898,114.0
9899,114.0
9900,114.0
9901,114.0
9902,114.0
9903,114.0
9904,114.0
9905,114.0
9906,114.0
9907,114.0
9908,114.0
9909,114.0
9910,114.0
9911,114.0
9912,114.0
9913,114.0
9914,114.0
9915,114.0
9916,114.0
9917,114.0
9918,114.0
9919,114.0
9920,114.0
9921,114.0
9922,114.0
9923,114.0
9924,114.0
9925,114.0
9926,114.0
9927,114.0
9928,114.0
9929,114.0
9930,114.0
9931,114.0
9932,114.0
9933,114.0
9934,114.0
9935,114.0
9936,114.0
9937,114.0
9938,114.0
9939,114.0
9940,114.0
9941,114.0
9942,114.0
9943,114.0
9944,114.0
9945,114.0
9946,114.0
9947,114.0
9948,114.0
9949,114.0
9950,114.0
9951,114.0
9952,114.0
9953,114.0
9954,114.0
9955,114.0
9956,114.0
9957,114.0
9958,114.0
9959,114.0
9960,115.0
9961,115.0
9962,115.0
9963,115.0
9964,115.0
9965,115.0
9966,115.0
9967,115.0
9968,115.0
9969,115.0
9970,115.0
9971,115.0
9972,115.0
9973,115.0
9974,115.0
9975,115.0
9976,115.0
9977,115.0
9978,115.0
9979,115.0
9980,115.0
9981,115.0
9982,115.0
9983,115.0
9984,115.0
9985,115.0
9986,115.0
9987,115.0
9988,115.0
9989,115.0
9990,115.0
9991,115.0
9992,115.0
9993,115.0
9994,115.0
9995,115.0
9996,115.0
9997,115.0
9998,115.0
9999,115.0
10000,115.0
10001,115.0
10002,115.0
10003,115.0
10004,115.0
10005,115.0
10006,115.0
10007,115.0
10008,115.0
10009,115.0
10010,115.0
10011,115.0
10012,115.0
10013,115.0
10014,115.0
10015,115.0
10016,115.0
10017,115.0
10018,115.0
10019,115.0
10020,115.0
10021,115.0
10022,115.0
10023,115.0
10024,115.0
10025,115.0
10026,115.0
10027,115.0
10028,115.0
10029,115.0
10030,115.0
10031,115.0
10032,115.0
10033,115.0
10034,115.0
10035,115.0
10036,115.0
10037,115.0
10038,115.0
10039,115.0
10040,115.0
10041,115.0
10042,115.0
10043,115.0
10044,115.0
10045,115.0
10046,115.0
10047,115.0
10048,115.0
10049,115.0
10050,115.0
10051,115.0
10052,115.0
10053,115.0
10054,115.0
10055,115.0
10056,115.0
10057,115.0
10058,115.0
10059,115.0
10060,115.0
10061,115.0
10062,115.0
10063,115.0
10064,115.0
10065,115.0
10066,115.0
10067,115.0
10068,115.0
10069,115.0
10070,115.0
10071,116.0
10072,116.0
10073,116.0
10074,116.0
10075,116.0
10076,116.0
10077,116.0
10078,116.0
10079,116.0
10080,116.0
10081,116.0
10082,116.0
10083,116.0
10084,116.0
10085,116.0
10086,116.0
10087,116.0
10088,116.0
10089,116.0
10090,116.0
10091,116.0
10092,116.0
10093,116.0
10094,116.0
10095,116.0
10096,116.0
10097,116.0
10098,116.0
10099,116.0
10100,116.0
10101,116.0
10102,116.0
10103,116.0
10104,116.0
10105,116.0
10106,116.0
10107,116.0
10108,116.0
10109,116.0
10110,116.0
10111,116.0
10112,116.0
10113,116.0
10114,116.0
10115,116.0
10116,116.0
10117,116.0
10118,116.0
10119,116.0
10120,116.0
10121,116.0
10122,116.0
10123,116.0
10124,116.0
10125,116.0
10126,116.0
10127,116.0
10128,116.0
10129,116.0
10130,116.0
10131,116.0
10132,116.0
10133,116.0
10134,116.0
10135,116.0
10136,116.0
10137,116.0
10138,116.0
10139,116.0
10140,116.0
10141,116.0
10142,116.0
10143,116.0
10144,116.0
10145,116.0
10146,116.0
10147,116.0
10148,116.0
10149,116.0
10150,116.0
10151,116.0
10152,116.0
10153,116.0
10154,116.0
10155,116.0
10156,116.0
10157,116.0
10158,117.0
10159,117.0
10160,117.0
10161,117.0
10162,117.0
10163,117.0
10164,117.0
10165,117.0
10166,117.0
10167,117.0
10168,117.0
10169,117.0
10170,117.0
10171,117.0
10172,117.0
10173,117.0
10174,117.0
10175,117.0
10176,117.0
10177,117.0
10178,117.0
10179,117.0
10180,117.0
10181,117.0
10182,117.0
10183,117.0
10184,117.0
10185,117.0
10186,117.0
10187,117.0
10188,117.0
10189,117.0
10190,117.0
10191,117.0
10192,117.0
10193,117.0
10194,117.0
10195,117.0
10196,117.0
10197,117.0
10198,117.0
10199,117.0
10200,117.0
10201,117.0
10202,117.0
10203,117.0
10204,117.0
10205,117.0
10206,117.0
10207,117.0
10208,117.0
10209,117.0
10210,117.0
10211,117.0
10212,117.0
10213,117.0
10214,117.0
10215,117.0
10216,117.0
10217,117.0
10218,117.0
10219,117.0
10220,117.0
10221,117.0
10222,117.0
10223,117.0
10224,117.0
10225,117.0
10226,117.0
10227,117.0
10228,117.0
10229,117.0
10230,117.0
10231,117.0
10232,117.0
10233,117.0
10234,117.0
10235,117.0
10236,117.0
10237,117.0
10238,117.0
10239,117.0
10240,117.0
10241,117.0
10242,117.0
10243,117.0
10244,117.0
10245,117.0
10246,117.0
10247,117.0
10248,117.0
10249,117.0
10250,117.0
10251,117.0
10252,117.0
10253,117.0
10254,117.0
10255,117.0
10256,117.0
10257,117.0
10258,117.0
10259,117.0
10260,117.0
10261,117.0
10262,117.0
10263,117.0
10264,117.0
10265,117.0
10266,117.0
10267,117.0
10268,117.0
10269,117.0
10270,117.0
10271,117.0
10272,117.0
10273,117.0
10274,117.0
10275,117.0
10276,117.0
10277,117.0
10278,117.0
10279,117.0
10280,117.0
